Date,Time,Hour,Day_of_Week,Month,Is_Weekend,Junction_ID,Junction_Name,Road_Type,Traffic_Volume,Average_Speed,Vehicle_Count,Temperature,Humidity,Rainfall,Wind_Speed,Visibility,Holiday_Indicator,Festival_Indicator,Event_Type,Congestion_Level,Congestion_Label
2026-04-27,08:09:40,8,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,2093,22.4,2005,31.9,61,0.0,6.4,10.0,0,0,None,Heavy Traffic,2
2026-04-27,08:09:40,8,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,1893,11.3,1824,31.9,61,0.0,6.4,10.0,0,0,None,Severe Traffic,3
2026-04-27,09:09:40,9,0,4,0,1,Chennai (GST Highway Node),Highway,6044,19.7,6662,30.6,68,0.0,10.2,10.0,0,0,None,Severe Traffic,3
2026-04-27,09:09:40,9,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2579,16.9,2924,30.6,68,0.0,10.2,10.0,0,0,None,Severe Traffic,3
2026-04-27,09:09:40,9,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3257,22.9,3217,30.6,68,0.0,10.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,09:09:40,9,0,4,0,4,Salem (Central Highway Junction),Highway,3424,25.4,3209,30.6,68,0.0,10.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,09:09:40,9,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,3598,27.3,3259,30.6,68,0.0,10.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,09:09:40,9,0,4,0,6,Trichy (GST Central Junction),Highway,3518,21.9,3894,30.6,68,0.0,10.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,09:09:40,9,0,4,0,7,Madurai (Southern Highway Ring),Highway,3574,22.6,3460,30.6,68,0.0,10.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,09:09:40,9,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,2294,20.7,2545,30.6,68,0.0,10.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,09:09:40,9,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,1588,16.8,1773,30.6,68,0.0,10.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,10:09:40,10,0,4,0,1,Chennai (GST Highway Node),Highway,5627,24.2,4828,31.2,61,0.0,5.0,10.0,0,0,None,Heavy Traffic,2
2026-04-27,10:09:40,10,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2441,20.0,2294,31.2,61,0.0,5.0,10.0,0,0,None,Heavy Traffic,2
2026-04-27,10:09:40,10,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3610,19.2,4141,31.2,61,0.0,5.0,10.0,0,0,None,Severe Traffic,3
2026-04-27,10:09:40,10,0,4,0,4,Salem (Central Highway Junction),Highway,3405,26.8,2900,31.2,61,0.0,5.0,10.0,0,0,None,Heavy Traffic,2
2026-04-27,10:09:40,10,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,4038,27.3,4391,31.2,61,0.0,5.0,10.0,0,0,None,Heavy Traffic,2
2026-04-27,10:09:40,10,0,4,0,6,Trichy (GST Central Junction),Highway,3495,24.8,3618,31.2,61,0.0,5.0,10.0,0,0,None,Heavy Traffic,2
2026-04-27,10:09:40,10,0,4,0,7,Madurai (Southern Highway Ring),Highway,3160,31.8,3208,31.2,61,0.0,5.0,10.0,0,0,None,Heavy Traffic,2
2026-04-27,10:09:40,10,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,2428,17.4,2773,31.2,61,0.0,5.0,10.0,0,0,None,Severe Traffic,3
2026-04-27,10:09:40,10,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,1425,19.1,1508,31.2,61,0.0,5.0,10.0,0,0,None,Heavy Traffic,2
2026-04-27,11:09:40,11,0,4,0,1,Chennai (GST Highway Node),Highway,2867,54.9,2575,33.6,70,0.0,8.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,11:09:40,11,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1421,36.2,1419,33.6,70,0.0,8.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,11:09:40,11,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,1602,50.2,1460,33.6,70,0.0,8.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,11:09:40,11,0,4,0,4,Salem (Central Highway Junction),Highway,2079,43.5,2375,33.6,70,0.0,8.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,11:09:40,11,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,2268,46.4,2559,33.6,70,0.0,8.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,11:09:40,11,0,4,0,6,Trichy (GST Central Junction),Highway,2437,36.3,2443,33.6,70,0.0,8.8,10.0,0,0,None,Heavy Traffic,2
2026-04-27,11:09:40,11,0,4,0,7,Madurai (Southern Highway Ring),Highway,1636,61.4,1400,33.6,70,0.0,8.8,10.0,0,0,None,Low Traffic,0
2026-04-27,11:09:40,11,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,1441,35.6,1430,33.6,70,0.0,8.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,11:09:40,11,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,820,38.1,873,33.6,70,0.0,8.8,10.0,0,0,None,Low Traffic,0
2026-04-27,12:09:40,12,0,4,0,1,Chennai (GST Highway Node),Highway,2727,50.6,2771,33.3,60,0.0,13.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,12:09:40,12,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1573,36.2,1595,33.3,60,0.0,13.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,12:09:40,12,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,1888,42.7,1894,33.3,60,0.0,13.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,12:09:40,12,0,4,0,4,Salem (Central Highway Junction),Highway,2323,41.6,2393,33.3,60,0.0,13.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,12:09:40,12,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,2239,52.0,2361,33.3,60,0.0,13.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,12:09:40,12,0,4,0,6,Trichy (GST Central Junction),Highway,1758,46.0,1591,33.3,60,0.0,13.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,12:09:40,12,0,4,0,7,Madurai (Southern Highway Ring),Highway,2214,43.3,2074,33.3,60,0.0,13.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,12:09:40,12,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,1173,41.8,1274,33.3,60,0.0,13.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,12:09:40,12,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,1008,27.4,998,33.3,60,0.0,13.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,13:09:40,13,0,4,0,1,Chennai (GST Highway Node),Highway,2899,49.2,3175,33.4,62,0.0,6.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,13:09:40,13,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1527,33.4,1746,33.4,62,0.0,6.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,13:09:40,13,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,1952,43.3,1755,33.4,62,0.0,6.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,13:09:40,13,0,4,0,4,Salem (Central Highway Junction),Highway,2008,42.0,2192,33.4,62,0.0,6.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,13:09:40,13,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,2437,42.7,2168,33.4,62,0.0,6.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,13:09:40,13,0,4,0,6,Trichy (GST Central Junction),Highway,2188,40.9,2496,33.4,62,0.0,6.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,13:09:40,13,0,4,0,7,Madurai (Southern Highway Ring),Highway,2256,41.5,2181,33.4,62,0.0,6.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,13:09:40,13,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,1313,35.5,1239,33.4,62,0.0,6.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,13:09:40,13,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,895,32.5,821,33.4,62,0.0,6.4,10.0,0,0,None,Moderate Traffic,1
2026-04-27,14:09:40,14,0,4,0,1,Chennai (GST Highway Node),Highway,2805,50.6,2668,33.9,53,1.8,3.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,14:09:40,14,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1384,30.8,1250,33.9,53,1.8,3.8,10.0,0,0,None,Heavy Traffic,2
2026-04-27,14:09:40,14,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,2331,33.5,2357,33.9,53,1.8,3.8,10.0,0,0,None,Heavy Traffic,2
2026-04-27,14:09:40,14,0,4,0,4,Salem (Central Highway Junction),Highway,1920,42.3,1874,33.9,53,1.8,3.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,14:09:40,14,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,2394,41.4,2746,33.9,53,1.8,3.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,14:09:40,14,0,4,0,6,Trichy (GST Central Junction),Highway,1885,40.8,1936,33.9,53,1.8,3.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,14:09:40,14,0,4,0,7,Madurai (Southern Highway Ring),Highway,2267,39.7,2328,33.9,53,1.8,3.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,14:09:40,14,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,1116,36.9,1004,33.9,53,1.8,3.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,14:09:40,14,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,905,29.4,1003,33.9,53,1.8,3.8,10.0,0,0,None,Moderate Traffic,1
2026-04-27,15:09:40,15,0,4,0,1,Chennai (GST Highway Node),Highway,2842,49.8,2664,34.2,61,0.0,4.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,15:09:40,15,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1409,38.6,1397,34.2,61,0.0,4.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,15:09:40,15,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,1486,45.1,1263,34.2,61,0.0,4.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,15:09:40,15,0,4,0,4,Salem (Central Highway Junction),Highway,1905,52.3,2119,34.2,61,0.0,4.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,15:09:40,15,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,2136,48.9,2338,34.2,61,0.0,4.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,15:09:40,15,0,4,0,6,Trichy (GST Central Junction),Highway,1783,47.3,1838,34.2,61,0.0,4.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,15:09:40,15,0,4,0,7,Madurai (Southern Highway Ring),Highway,2424,43.0,2540,34.2,61,0.0,4.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,15:09:40,15,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,1277,40.1,1205,34.2,61,0.0,4.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,15:09:40,15,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,917,31.4,1044,34.2,61,0.0,4.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,16:09:40,16,0,4,0,1,Chennai (GST Highway Node),Highway,3265,46.3,3157,35.2,69,0.0,7.3,10.0,0,0,None,Moderate Traffic,1
2026-04-27,16:09:40,16,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1194,45.7,1355,35.2,69,0.0,7.3,10.0,0,0,None,Low Traffic,0
2026-04-27,16:09:40,16,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,1734,48.8,1949,35.2,69,0.0,7.3,10.0,0,0,None,Moderate Traffic,1
2026-04-27,16:09:40,16,0,4,0,4,Salem (Central Highway Junction),Highway,2351,40.6,2585,35.2,69,0.0,7.3,10.0,0,0,None,Moderate Traffic,1
2026-04-27,16:09:40,16,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,2322,48.0,2326,35.2,69,0.0,7.3,10.0,0,0,None,Moderate Traffic,1
2026-04-27,16:09:40,16,0,4,0,6,Trichy (GST Central Junction),Highway,2119,39.7,2060,35.2,69,0.0,7.3,10.0,0,0,None,Moderate Traffic,1
2026-04-27,16:09:40,16,0,4,0,7,Madurai (Southern Highway Ring),Highway,2030,40.5,1966,35.2,69,0.0,7.3,10.0,0,0,None,Moderate Traffic,1
2026-04-27,16:09:40,16,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,1433,33.8,1379,35.2,69,0.0,7.3,10.0,0,0,None,Moderate Traffic,1
2026-04-27,16:09:40,16,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,898,33.2,887,35.2,69,0.0,7.3,10.0,0,0,None,Moderate Traffic,1
2026-04-27,17:09:40,17,0,4,0,1,Chennai (GST Highway Node),Highway,6863,18.4,6947,29.7,63,0.0,9.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,17:09:40,17,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2734,15.8,2572,29.7,63,0.0,9.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,17:09:40,17,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3911,17.7,3825,29.7,63,0.0,9.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,17:09:40,17,0,4,0,4,Salem (Central Highway Junction),Highway,3942,20.5,3827,29.7,63,0.0,9.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,17:09:40,17,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,4186,21.9,3882,29.7,63,0.0,9.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,17:09:40,17,0,4,0,6,Trichy (GST Central Junction),Highway,3431,24.7,3190,29.7,63,0.0,9.7,10.0,0,0,None,Heavy Traffic,2
2026-04-27,17:09:40,17,0,4,0,7,Madurai (Southern Highway Ring),Highway,4203,18.2,4725,29.7,63,0.0,9.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,17:09:40,17,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,2657,14.3,3015,29.7,63,0.0,9.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,17:09:40,17,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,1997,10.7,1870,29.7,63,0.0,9.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,18:09:40,18,0,4,0,1,Chennai (GST Highway Node),Highway,5888,21.6,6766,30.5,60,0.0,3.6,10.0,0,0,None,Severe Traffic,3
2026-04-27,18:09:40,18,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2591,17.2,2850,30.5,60,0.0,3.6,10.0,0,0,None,Severe Traffic,3
2026-04-27,18:09:40,18,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3580,18.8,3987,30.5,60,0.0,3.6,10.0,0,0,None,Severe Traffic,3
2026-04-27,18:09:40,18,0,4,0,4,Salem (Central Highway Junction),Highway,4267,15.7,4371,30.5,60,0.0,3.6,10.0,0,0,None,Severe Traffic,3
2026-04-27,18:09:40,18,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,4685,20.6,4121,30.5,60,0.0,3.6,10.0,0,0,None,Severe Traffic,3
2026-04-27,18:09:40,18,0,4,0,6,Trichy (GST Central Junction),Highway,4158,17.0,4021,30.5,60,0.0,3.6,10.0,0,0,None,Severe Traffic,3
2026-04-27,18:09:40,18,0,4,0,7,Madurai (Southern Highway Ring),Highway,4322,18.0,4854,30.5,60,0.0,3.6,10.0,0,0,None,Severe Traffic,3
2026-04-27,18:09:40,18,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,2569,16.8,2262,30.5,60,0.0,3.6,10.0,0,0,None,Severe Traffic,3
2026-04-27,18:09:40,18,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,1547,15.7,1502,30.5,60,0.0,3.6,10.0,0,0,None,Heavy Traffic,2
2026-04-27,19:09:40,19,0,4,0,1,Chennai (GST Highway Node),Highway,5679,25.2,6218,32.2,63,0.0,8.1,10.0,0,0,None,Heavy Traffic,2
2026-04-27,19:09:40,19,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2552,18.8,2383,32.2,63,0.0,8.1,10.0,0,0,None,Heavy Traffic,2
2026-04-27,19:09:40,19,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3023,28.0,2605,32.2,63,0.0,8.1,10.0,0,0,None,Heavy Traffic,2
2026-04-27,19:09:40,19,0,4,0,4,Salem (Central Highway Junction),Highway,4063,21.4,4630,32.2,63,0.0,8.1,10.0,0,0,None,Heavy Traffic,2
2026-04-27,19:09:40,19,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,5307,15.9,5732,32.2,63,0.0,8.1,10.0,0,0,None,Severe Traffic,3
2026-04-27,19:09:40,19,0,4,0,6,Trichy (GST Central Junction),Highway,3418,26.7,2969,32.2,63,0.0,8.1,10.0,0,0,None,Heavy Traffic,2
2026-04-27,19:09:40,19,0,4,0,7,Madurai (Southern Highway Ring),Highway,4046,20.2,3964,32.2,63,0.0,8.1,10.0,0,0,None,Severe Traffic,3
2026-04-27,19:09:40,19,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,2757,14.7,2968,32.2,63,0.0,8.1,10.0,0,0,None,Severe Traffic,3
2026-04-27,19:09:40,19,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,1800,14.2,1577,32.2,63,0.0,8.1,10.0,0,0,None,Severe Traffic,3
2026-04-27,20:09:40,20,0,4,0,1,Chennai (GST Highway Node),Highway,6609,17.4,7007,33.3,64,0.0,5.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,20:09:40,20,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2896,15.3,3094,33.3,64,0.0,5.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,20:09:40,20,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,4466,13.8,4271,33.3,64,0.0,5.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,20:09:40,20,0,4,0,4,Salem (Central Highway Junction),Highway,4174,19.4,3696,33.3,64,0.0,5.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,20:09:40,20,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,4797,18.9,4212,33.3,64,0.0,5.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,20:09:40,20,0,4,0,6,Trichy (GST Central Junction),Highway,3728,20.3,3751,33.3,64,0.0,5.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,20:09:40,20,0,4,0,7,Madurai (Southern Highway Ring),Highway,3132,29.3,2808,33.3,64,0.0,5.7,10.0,0,0,None,Heavy Traffic,2
2026-04-27,20:09:40,20,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,2443,17.7,2628,33.3,64,0.0,5.7,10.0,0,0,None,Heavy Traffic,2
2026-04-27,20:09:40,20,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,1774,14.0,1630,33.3,64,0.0,5.7,10.0,0,0,None,Severe Traffic,3
2026-04-27,21:09:40,21,0,4,0,1,Chennai (GST Highway Node),Highway,3260,46.4,2988,31.2,66,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,21:09:40,21,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1102,46.8,1130,31.2,66,0.0,1.0,10.0,0,0,None,Low Traffic,0
2026-04-27,21:09:40,21,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,1893,43.4,1801,31.2,66,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,21:09:40,21,0,4,0,4,Salem (Central Highway Junction),Highway,1829,48.1,1858,31.2,66,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,21:09:40,21,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,2774,42.1,2359,31.2,66,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,21:09:40,21,0,4,0,6,Trichy (GST Central Junction),Highway,2228,39.1,2540,31.2,66,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,21:09:40,21,0,4,0,7,Madurai (Southern Highway Ring),Highway,2111,45.4,1978,31.2,66,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,21:09:40,21,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,1292,39.8,1101,31.2,66,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,21:09:40,21,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,892,34.9,927,31.2,66,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-04-27,22:09:40,22,0,4,0,1,Chennai (GST Highway Node),Highway,3418,43.0,3149,33.3,63,0.0,4.7,10.0,0,0,None,Heavy Traffic,2
2026-04-27,22:09:40,22,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1532,34.4,1414,33.3,63,0.0,4.7,10.0,0,0,None,Moderate Traffic,1
2026-04-27,22:09:40,22,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,1811,49.0,1920,33.3,63,0.0,4.7,10.0,0,0,None,Moderate Traffic,1
2026-04-27,22:09:40,22,0,4,0,4,Salem (Central Highway Junction),Highway,2560,32.9,2418,33.3,63,0.0,4.7,10.0,0,0,None,Heavy Traffic,2
2026-04-27,22:09:40,22,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,2371,48.1,2567,33.3,63,0.0,4.7,10.0,0,0,None,Moderate Traffic,1
2026-04-27,22:09:40,22,0,4,0,6,Trichy (GST Central Junction),Highway,2135,44.8,2334,33.3,63,0.0,4.7,10.0,0,0,None,Moderate Traffic,1
2026-04-27,22:09:40,22,0,4,0,7,Madurai (Southern Highway Ring),Highway,2041,47.8,2341,33.3,63,0.0,4.7,10.0,0,0,None,Moderate Traffic,1
2026-04-27,22:09:40,22,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,1515,31.7,1533,33.3,63,0.0,4.7,10.0,0,0,None,Heavy Traffic,2
2026-04-27,22:09:40,22,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,989,28.1,1113,33.3,63,0.0,4.7,10.0,0,0,None,Moderate Traffic,1
2026-04-27,23:09:40,23,0,4,0,1,Chennai (GST Highway Node),Highway,2935,46.7,2865,27.6,62,0.0,6.2,10.0,0,0,None,Moderate Traffic,1
2026-04-27,23:09:40,23,0,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1574,32.8,1486,27.6,62,0.0,6.2,10.0,0,0,None,Moderate Traffic,1
2026-04-27,23:09:40,23,0,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,2144,35.1,2222,27.6,62,0.0,6.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,23:09:40,23,0,4,0,4,Salem (Central Highway Junction),Highway,2068,42.6,1976,27.6,62,0.0,6.2,10.0,0,0,None,Moderate Traffic,1
2026-04-27,23:09:40,23,0,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,2320,49.6,2044,27.6,62,0.0,6.2,10.0,0,0,None,Moderate Traffic,1
2026-04-27,23:09:40,23,0,4,0,6,Trichy (GST Central Junction),Highway,2370,35.9,2035,27.6,62,0.0,6.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,23:09:40,23,0,4,0,7,Madurai (Southern Highway Ring),Highway,2706,32.1,2680,27.6,62,0.0,6.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,23:09:40,23,0,4,0,8,Tirunelveli (Deep South Bypass),Arterial,1532,31.4,1406,27.6,62,0.0,6.2,10.0,0,0,None,Heavy Traffic,2
2026-04-27,23:09:40,23,0,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,1059,28.6,1118,27.6,62,0.0,6.2,10.0,0,0,None,Moderate Traffic,1
2026-04-28,00:09:40,0,1,4,0,1,Chennai (GST Highway Node),Highway,823,69.1,921,29.0,63,0.0,9.2,10.0,0,0,None,Low Traffic,0
2026-04-28,00:09:40,0,1,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,290,53.1,319,29.0,63,0.0,9.2,10.0,0,0,None,Low Traffic,0
2026-04-28,00:09:40,0,1,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,418,63.6,362,29.0,63,0.0,9.2,10.0,0,0,None,Low Traffic,0
2026-04-28,00:09:40,0,1,4,0,4,Salem (Central Highway Junction),Highway,663,62.4,578,29.0,63,0.0,9.2,10.0,0,0,None,Low Traffic,0
2026-04-28,00:09:40,0,1,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,494,70.4,497,29.0,63,0.0,9.2,10.0,0,0,None,Low Traffic,0
2026-04-28,00:09:40,0,1,4,0,6,Trichy (GST Central Junction),Highway,617,61.5,567,29.0,63,0.0,9.2,10.0,0,0,None,Low Traffic,0
2026-04-28,00:09:40,0,1,4,0,7,Madurai (Southern Highway Ring),Highway,736,63.7,774,29.0,63,0.0,9.2,10.0,0,0,None,Low Traffic,0
2026-04-28,00:09:40,0,1,4,0,8,Tirunelveli (Deep South Bypass),Arterial,582,54.5,565,29.0,63,0.0,9.2,10.0,0,0,None,Low Traffic,0
2026-04-28,00:09:40,0,1,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,159,47.3,180,29.0,63,0.0,9.2,10.0,0,0,None,Low Traffic,0
2026-04-28,01:09:40,1,1,4,0,1,Chennai (GST Highway Node),Highway,956,68.5,1087,25.1,55,0.0,5.5,10.0,0,0,None,Low Traffic,0
2026-04-28,01:09:40,1,1,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,374,54.3,339,25.1,55,0.0,5.5,10.0,0,0,None,Low Traffic,0
2026-04-28,01:09:40,1,1,4,0,3,Vellore (NH 4 Bengaluru Highway),Highway,494,61.7,429,25.1,55,0.0,5.5,10.0,0,0,None,Low Traffic,0
2026-04-28,01:09:40,1,1,4,0,4,Salem (Central Highway Junction),Highway,350,62.6,342,25.1,55,0.0,5.5,10.0,0,0,None,Low Traffic,0
2026-04-28,01:09:40,1,1,4,0,5,Coimbatore (NH 544 Western Bypass),Highway,455,68.7,436,25.1,55,0.0,5.5,10.0,0,0,None,Low Traffic,0
2026-04-28,01:09:40,1,1,4,0,6,Trichy (GST Central Junction),Highway,411,56.4,460,25.1,55,0.0,5.5,10.0,0,0,None,Low Traffic,0
2026-04-28,01:09:40,1,1,4,0,7,Madurai (Southern Highway Ring),Highway,517,65.1,489,25.1,55,0.0,5.5,10.0,0,0,None,Low Traffic,0
2026-04-28,01:09:40,1,1,4,0,8,Tirunelveli (Deep South Bypass),Arterial,299,52.3,322,25.1,55,0.0,5.5,10.0,0,0,None,Low Traffic,0
2026-04-28,01:09:40,1,1,4,0,9,Kanyakumari (Southern Coastal Terminal),Local,271,39.1,254,25.1,55,0.0,5.5,10.0,0,0,None,Low Traffic,0
2026-04-28,02:09:40,2,1,4,0,1,Chennai (GST Highway Node),Highway,785,66.9,827,29.2,66,4.1,7.5,6.1,0,0,None,Low Traffic,0
2026-04-28,02:09:40,2,1,4,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,295,50.5,281,29.2,66,4.1,7.5,6.1,0,0,None,Low Traffic,0
